src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,avg_packet_size
142.251.221.238,192.168.118.134,443,39984,TCP,19,1.996162,675.26
142.251.221.238,192.168.118.134,443,39992,TCP,12,1.721380,755.92
142.250.193.138,192.168.118.134,443,49794,UDP,10,0.199927,545.6
142.250.193.138,192.168.118.134,443,45058,TCP,11,1.717174,628.55
172.217.26.40,192.168.118.134,443,49760,TCP,67,2.538955,2196.94
192.168.118.134,192.168.118.2,36572,53,UDP,1,0,75.0
192.168.118.134,192.168.118.2,33889,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,57807,53,UDP,2,0.000032,80.0
192.168.118.134,192.168.118.2,58007,53,UDP,2,0.000071,75.0
216.58.196.99,192.168.118.134,443,49178,TCP,11,1.744445,590.91
216.58.196.99,192.168.118.134,443,49164,TCP,11,1.751265,591.09
192.168.118.2,192.168.118.134,53,58007,UDP,2,0.001282,97.0
192.168.118.2,192.168.118.134,53,57807,UDP,2,0.001281,102.0
192.168.118.134,142.250.193.138,45062,443,TCP,20,2.229493,184.45
192.168.118.134,216.58.196.99,49192,443,TCP,14,2.361692,205.21
192.168.118.134,216.58.196.99,49206,443,TCP,77,2.478617,122.34
192.168.118.134,216.58.196.99,49210,443,TCP,12,2.094835,230.42
142.251.223.206,192.168.118.134,443,51804,TCP,1,0,60.0
192.168.118.2,192.168.118.134,53,36572,UDP,1,0,132.0
192.168.118.134,216.58.196.99,58732,443,UDP,110,3.340529,112.19
192.168.118.2,192.168.118.134,53,33889,UDP,1,0,137.0
192.168.118.134,216.58.196.99,49226,443,TCP,11,2.086419,246.45
192.168.118.134,216.58.196.99,49240,443,TCP,10,2.422763,265.7
192.168.118.134,216.58.196.99,49242,443,TCP,11,2.337663,246.45
192.168.118.134,142.250.193.138,45064,443,TCP,11,2.076559,248.36
142.250.193.138,192.168.118.134,443,45062,TCP,20,2.166401,643.65
216.58.196.99,192.168.118.134,443,49210,TCP,12,2.025898,546.25
216.58.196.99,192.168.118.134,443,49192,TCP,14,2.292567,475.93
216.58.196.99,192.168.118.134,443,49206,TCP,85,2.403350,1383.47
216.58.196.99,192.168.118.134,443,49240,TCP,10,2.360641,644.7
216.58.196.99,192.168.118.134,443,49242,TCP,11,2.272417,591.09
216.58.196.99,192.168.118.134,443,58732,UDP,993,3.264109,1284.0
142.250.193.138,192.168.118.134,443,45064,TCP,11,2.006578,628.64
216.58.196.99,192.168.118.134,443,49226,TCP,11,2.013108,590.91
142.251.223.206,192.168.118.134,443,51820,TCP,1,0,60.0
192.168.118.134,216.58.196.99,33416,443,UDP,15,2.645402,366.8
192.168.118.134,142.251.223.206,44858,443,UDP,7,0.341740,783.0
216.58.196.99,192.168.118.134,443,33416,UDP,36,2.587436,1009.0
192.168.118.134,192.168.118.2,40488,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,34525,53,UDP,2,0.000184,84.0
142.251.223.206,192.168.118.134,443,44858,UDP,10,0.243390,547.1
192.168.118.2,192.168.118.134,53,34525,UDP,2,0.000001,106.0
192.168.118.134,192.168.118.2,35545,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,42719,53,UDP,2,0.000058,80.0
192.168.118.134,142.250.193.78,52894,443,TCP,23,1.660680,255.96
192.168.118.2,192.168.118.134,53,40488,UDP,1,0,141.0
192.168.118.134,142.250.193.78,52904,443,TCP,10,1.457475,266.6
192.168.118.2,192.168.118.134,53,35545,UDP,1,0,130.0
192.168.118.134,192.168.118.2,52557,53,UDP,1,0,75.0
192.168.118.134,192.168.118.2,48947,53,UDP,2,0.000102,75.0
192.168.118.2,192.168.118.134,53,42719,UDP,2,0.001725,102.0
192.168.118.2,192.168.118.134,53,48947,UDP,2,0.000001,97.0
192.168.118.2,192.168.118.134,53,52557,UDP,1,0,132.0
142.250.193.78,192.168.118.134,443,52894,TCP,25,1.584250,349.64
142.250.193.78,192.168.118.134,443,52904,TCP,10,1.385315,703.2
192.168.118.134,74.125.130.84,56264,443,TCP,11,1.259388,246.91
192.168.118.134,74.125.130.84,56280,443,TCP,10,1.267657,266.2
192.168.118.134,74.125.130.84,56296,443,TCP,20,1.858264,297.2
192.168.118.134,216.58.196.99,49254,443,TCP,18,1.784950,195.61
74.125.130.84,192.168.118.134,443,56296,TCP,21,1.786049,578.33
74.125.130.84,192.168.118.134,443,56264,TCP,11,1.183149,820.36
216.58.196.99,192.168.118.134,443,49254,TCP,18,1.707935,489.44
74.125.130.84,192.168.118.134,443,56280,TCP,10,1.189882,896.3
192.168.118.134,192.168.118.2,57664,53,UDP,1,0,89.0
192.168.118.134,192.168.118.2,43802,53,UDP,2,0.000050,89.0
192.168.118.134,216.58.196.99,33963,443,UDP,6,0.196816,717.5
192.168.118.134,216.58.196.99,56563,443,UDP,36,5.075426,219.69
192.168.118.134,172.217.26.40,40171,443,UDP,40,1.299738,174.95
192.168.118.2,192.168.118.134,53,57664,UDP,1,0,146.0
192.168.118.2,192.168.118.134,53,43802,UDP,2,0.000000,111.0
192.168.118.134,35.241.11.240,37236,443,TCP,2257,12.559271,55.21
192.168.118.134,35.241.11.240,37246,443,TCP,10,1.635805,267.1
192.168.118.134,142.250.193.138,39422,443,UDP,6,0.344250,716.83
216.58.196.99,192.168.118.134,443,33963,UDP,12,0.210896,506.67
35.241.11.240,192.168.118.134,443,37236,TCP,3608,12.526847,3981.38
35.241.11.240,192.168.118.134,443,37246,TCP,10,1.598765,575.8
216.58.196.99,192.168.118.134,443,56563,UDP,121,5.103215,1136.26
172.217.26.40,192.168.118.134,443,40171,UDP,122,1.182916,1216.71
142.250.193.138,192.168.118.134,443,39422,UDP,10,0.236328,546.0
192.168.118.134,192.168.118.2,57637,53,UDP,1,0,85.0
192.168.118.134,192.168.118.2,53415,53,UDP,2,0.000034,85.0
192.168.118.134,192.168.118.2,49903,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,54239,53,UDP,2,0.000002,77.0
192.168.118.2,192.168.118.134,53,53415,UDP,2,0.000000,157.0
192.168.118.134,142.250.182.97,41820,443,TCP,12,1.375447,231.25
192.168.118.134,192.168.118.2,57141,53,UDP,1,0,96.0
192.168.118.134,142.250.182.97,41836,443,TCP,13,1.386505,217.62
192.168.118.134,142.250.182.97,41844,443,TCP,144,2.408013,74.76
192.168.118.134,192.168.118.2,37815,53,UDP,2,0.000001,96.0
192.168.118.2,192.168.118.134,53,54239,UDP,2,0.005752,99.0
192.168.118.134,142.250.183.227,49490,443,TCP,2,0.083101,64.0
192.168.118.134,142.250.183.227,49506,443,TCP,2,0.082668,64.0
192.168.118.134,142.250.183.227,49508,443,TCP,2,0.086344,64.0
192.168.118.134,142.250.183.227,49512,443,TCP,2,0.074040,64.0
192.168.118.2,192.168.118.134,53,57637,UDP,1,0,171.0
192.168.118.2,192.168.118.134,53,49903,UDP,1,0,102.0
142.250.183.227,192.168.118.134,443,49512,TCP,1,0,60.0
142.250.182.97,192.168.118.134,443,41820,TCP,12,1.289974,991.0
142.250.182.97,192.168.118.134,443,41844,TCP,220,2.318602,2824.38
142.250.183.227,192.168.118.134,443,49506,TCP,1,0,60.0
142.250.182.97,192.168.118.134,443,41836,TCP,13,1.292586,919.08
142.250.183.227,192.168.118.134,443,49490,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,49508,TCP,1,0,60.0
192.168.118.134,142.250.183.227,50889,443,UDP,34,0.313430,221.26
192.168.118.2,192.168.118.134,53,37815,UDP,2,1.970678,118.0
192.168.118.134,142.250.182.97,41858,443,TCP,12,1.193992,231.25
192.168.118.134,142.250.182.97,41872,443,TCP,11,1.275535,247.36
192.168.118.134,142.250.182.97,41882,443,TCP,11,1.268835,247.36
192.168.118.134,142.250.183.227,49526,443,TCP,18,126.363510,179.0
192.168.118.134,142.250.183.227,49534,443,TCP,10,1.250333,265.9
192.168.118.134,142.250.183.227,49540,443,TCP,11,1.247262,246.64
192.168.118.134,142.250.183.227,49542,443,TCP,12,1.254554,230.58
192.168.118.134,142.250.183.227,49552,443,TCP,10,1.245256,265.9
142.250.183.227,192.168.118.134,443,50889,UDP,145,0.245355,1222.12
142.250.183.227,192.168.118.134,443,49552,TCP,10,1.184714,644.8
142.250.183.227,192.168.118.134,443,49534,TCP,10,1.187421,644.7
142.250.183.227,192.168.118.134,443,49540,TCP,11,1.184582,590.91
142.250.183.227,192.168.118.134,443,49526,TCP,18,126.298731,392.22
142.250.182.97,192.168.118.134,443,41858,TCP,12,1.116413,991.17
142.250.182.97,192.168.118.134,443,41872,TCP,11,1.198015,1076.27
142.250.182.97,192.168.118.134,443,41882,TCP,11,1.189175,1076.73
142.250.183.227,192.168.118.134,443,49542,TCP,12,1.184360,546.25
192.168.118.2,192.168.118.134,53,57141,UDP,1,0,153.0
192.168.118.134,142.251.220.78,32778,443,UDP,7,0.510065,725.57
192.168.118.134,142.250.193.138,54277,443,UDP,5,0.149473,845.0
142.251.220.78,192.168.118.134,443,32778,UDP,20,0.526569,837.7
192.168.118.134,216.58.196.99,55262,443,UDP,454,5.121493,97.67
142.250.193.138,192.168.118.134,443,54277,UDP,9,0.083254,587.78
216.58.196.99,192.168.118.134,443,55262,UDP,2395,5.049324,1285.18
192.168.118.134,216.58.196.99,45403,443,UDP,61,1.040136,219.89
192.168.118.134,74.125.130.84,51386,443,UDP,40,7.844085,247.68
192.168.118.134,192.168.118.2,43738,53,UDP,2,0.000124,79.0
192.168.118.134,74.125.24.84,41368,443,UDP,17,27.512340,703.29
192.168.118.2,192.168.118.134,53,43738,UDP,2,0.051503,101.0
192.168.118.134,142.250.193.78,38582,443,UDP,5,0.218015,845.2
192.168.118.134,142.250.193.138,52692,443,UDP,6,0.198125,716.33
216.58.196.99,192.168.118.134,443,45403,UDP,189,1.043222,1075.38
192.168.118.134,172.217.26.40,60698,443,UDP,21,0.506420,265.48
74.125.130.84,192.168.118.134,443,51386,UDP,131,7.860584,1154.22
74.125.24.84,192.168.118.134,443,41368,UDP,27,27.529933,462.81
142.250.193.138,192.168.118.134,443,52692,UDP,9,0.133987,588.22
142.250.193.78,192.168.118.134,443,38582,UDP,9,0.132044,588.56
172.217.26.40,192.168.118.134,443,60698,UDP,111,0.388848,1214.27
192.168.118.134,192.168.118.2,34414,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,52579,53,UDP,2,0.000060,77.0
192.168.118.134,216.58.196.99,33564,443,UDP,7,0.264069,625.43
192.168.118.2,192.168.118.134,53,52579,UDP,2,0.000001,99.0
192.168.118.134,142.250.183.227,45628,443,TCP,2,0.107557,64.0
192.168.118.134,142.250.183.227,45644,443,TCP,2,0.107245,64.0
192.168.118.134,142.250.183.227,45656,443,TCP,2,0.108030,64.0
192.168.118.2,192.168.118.134,53,34414,UDP,1,0,102.0
192.168.118.134,142.250.183.227,44360,443,UDP,16,0.291022,354.25
192.168.118.134,142.250.183.227,45668,443,TCP,10,0.484438,265.9
192.168.118.134,142.250.183.227,45670,443,TCP,10,0.482488,265.9
192.168.118.134,142.250.183.227,45684,443,TCP,16,113.849306,192.19
192.168.118.134,216.58.196.99,58050,443,UDP,9,0.729895,530.33
192.168.118.134,216.58.196.99,41272,443,TCP,17,132.365636,186.24
142.250.183.227,192.168.118.134,443,45644,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,45628,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,45656,TCP,1,0,60.0
216.58.196.99,192.168.118.134,443,33564,UDP,12,0.215612,505.5
192.168.118.134,142.250.183.227,45686,443,TCP,9,0.444072,289.44
142.250.183.227,192.168.118.134,443,44360,UDP,79,0.277602,1154.67
192.168.118.134,142.250.183.227,56773,443,UDP,5,0.230960,845.6
216.58.196.99,192.168.118.134,443,41272,TCP,18,132.264148,388.11
142.250.183.227,192.168.118.134,443,45668,TCP,11,0.364740,591.0
142.250.183.227,192.168.118.134,443,45684,TCP,17,113.729448,409.53
216.58.196.99,192.168.118.134,443,58050,UDP,14,0.737898,525.79
142.250.183.227,192.168.118.134,443,45670,TCP,11,0.361937,591.09
142.250.183.227,192.168.118.134,443,45686,TCP,10,0.360600,644.7
142.250.183.227,192.168.118.134,443,56773,UDP,9,0.109384,588.0
192.168.118.134,192.168.118.2,55322,53,UDP,1,0,79.0
192.168.118.134,192.168.118.2,51672,53,UDP,2,0.000033,79.0
192.168.118.2,192.168.118.134,53,51672,UDP,2,0.000109,101.0
192.168.118.134,172.217.24.74,51966,443,TCP,17,0.658971,201.59
192.168.118.134,192.168.118.2,34413,53,UDP,1,0,78.0
192.168.118.134,192.168.118.2,50402,53,UDP,2,0.000047,78.0
192.168.118.2,192.168.118.134,53,55322,UDP,1,0,136.0
192.168.118.134,172.217.24.74,51974,443,TCP,10,0.394646,267.7
192.168.118.134,142.250.182.97,55483,443,UDP,5,0.158839,845.4
192.168.118.134,192.168.118.2,43009,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,35617,53,UDP,2,0.000098,84.0
192.168.118.2,192.168.118.134,53,35617,UDP,2,0.001903,106.0
192.168.118.134,142.250.193.78,43652,443,TCP,11,0.441154,247.27
192.168.118.2,192.168.118.134,53,34413,UDP,1,0,164.0
192.168.118.2,192.168.118.134,53,50402,UDP,2,0.000000,126.0
192.168.118.134,172.217.24.65,36640,443,TCP,24,1.574834,157.04
192.168.118.134,172.217.24.65,36654,443,TCP,12,0.879312,230.67
192.168.118.2,192.168.118.134,53,43009,UDP,1,0,141.0
192.168.118.134,142.250.193.78,43660,443,TCP,20,0.626242,178.1
172.217.24.74,192.168.118.134,443,51966,TCP,19,0.579067,819.21
172.217.24.74,192.168.118.134,443,51974,TCP,11,0.324683,628.45
142.250.182.97,192.168.118.134,443,55483,UDP,9,0.076153,588.67
172.217.24.65,192.168.118.134,443,36640,TCP,24,1.507213,1382.29
172.217.24.65,192.168.118.134,443,36654,TCP,12,0.810546,1180.83
142.250.193.78,192.168.118.134,443,43652,TCP,12,0.368092,595.5
142.250.193.78,192.168.118.134,443,43660,TCP,25,0.555190,1185.12
192.168.118.134,35.241.11.240,47379,443,UDP,7,0.474695,454.57
35.241.11.240,192.168.118.134,443,47379,UDP,11,0.441758,676.36
192.168.118.134,192.168.118.2,39802,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,53945,53,UDP,2,0.000029,77.0
192.168.118.2,192.168.118.134,53,53945,UDP,2,0.000000,99.0
192.168.118.134,142.250.183.227,45700,443,TCP,2,0.060842,64.0
192.168.118.134,142.250.183.227,45708,443,TCP,2,0.070024,64.0
192.168.118.134,142.250.183.227,45724,443,TCP,2,0.070177,64.0
192.168.118.134,142.250.183.227,45728,443,TCP,2,0.067856,64.0
192.168.118.2,192.168.118.134,53,39802,UDP,1,0,102.0
192.168.118.134,142.250.183.227,33253,443,UDP,25,0.284933,263.32
142.250.183.227,192.168.118.134,443,45700,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,45708,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,45724,TCP,1,0,60.0
192.168.118.134,192.168.118.2,45004,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,58702,53,UDP,2,0.000086,84.0
142.250.183.227,192.168.118.134,443,45728,TCP,1,0,60.0
192.168.118.2,192.168.118.134,53,58702,UDP,2,0.000000,106.0
192.168.118.134,142.250.183.227,45730,443,TCP,9,0.421104,289.44
192.168.118.134,142.250.183.227,45746,443,TCP,11,0.416043,246.64
192.168.118.134,142.250.183.227,45750,443,TCP,10,0.416004,265.9
192.168.118.134,142.250.183.227,45760,443,TCP,16,113.613352,192.19
192.168.118.134,142.250.193.78,43676,443,TCP,18,0.688009,218.06
142.250.183.227,192.168.118.134,443,33253,UDP,125,0.210985,1230.08
192.168.118.2,192.168.118.134,53,45004,UDP,1,0,141.0
192.168.118.134,172.217.24.74,33739,443,UDP,6,0.230051,719.17
192.168.118.134,142.250.193.78,43688,443,TCP,10,0.434431,266.6
192.168.118.134,142.250.193.78,57569,443,UDP,13,6.580231,478.69
142.250.183.227,192.168.118.134,443,45746,TCP,12,0.354398,546.25
142.250.183.227,192.168.118.134,443,45750,TCP,11,0.354076,591.0
142.250.183.227,192.168.118.134,443,45760,TCP,17,113.548014,409.53
142.250.183.227,192.168.118.134,443,45730,TCP,10,0.355518,644.6
142.250.193.78,192.168.118.134,443,43676,TCP,19,0.614723,430.47
192.168.118.134,192.168.118.2,53057,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,41053,53,UDP,2,0.000085,77.0
192.168.118.2,192.168.118.134,53,41053,UDP,2,0.000002,99.0
192.168.118.134,142.250.193.116,46582,443,TCP,10,0.866418,267.8
192.168.118.134,142.250.193.116,46596,443,TCP,21,121.966596,176.57
192.168.118.134,142.250.183.227,45766,443,TCP,2,0.088258,64.0
192.168.118.134,142.250.183.227,45780,443,TCP,2,0.075568,64.0
192.168.118.134,142.250.183.227,45782,443,TCP,2,0.065952,64.0
192.168.118.134,142.250.183.227,45796,443,TCP,2,0.101083,64.0
172.217.24.74,192.168.118.134,443,33739,UDP,9,0.097011,589.0
192.168.118.134,142.250.183.227,36391,443,UDP,5,0.232508,845.4
142.250.193.78,192.168.118.134,443,43688,TCP,11,0.361937,644.18
142.250.193.78,192.168.118.134,443,57569,UDP,17,6.481171,377.71
192.168.118.2,192.168.118.134,53,53057,UDP,1,0,102.0
192.168.118.134,142.250.183.227,47521,443,UDP,20,0.257603,297.4
142.250.183.227,192.168.118.134,443,45782,TCP,1,0,60.0
142.250.193.116,192.168.118.134,443,46596,TCP,21,121.886147,399.19
142.250.193.116,192.168.118.134,443,46582,TCP,10,0.785452,729.3
142.250.183.227,192.168.118.134,443,45780,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,45766,TCP,1,0,60.0
192.168.118.134,192.168.118.2,49132,53,UDP,2,0.000078,85.0
192.168.118.134,142.250.182.97,59287,443,UDP,8,0.247747,599.12
192.168.118.2,192.168.118.134,53,49132,UDP,2,0.000002,157.0
192.168.118.134,142.250.183.227,45800,443,TCP,9,0.435097,289.44
192.168.118.134,142.250.183.227,45808,443,TCP,11,0.445452,246.64
192.168.118.134,142.250.183.227,45812,443,TCP,10,0.432751,265.9
192.168.118.134,142.250.183.227,45818,443,TCP,16,131.356093,194.62
142.250.183.227,192.168.118.134,443,45796,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,36391,UDP,9,0.105913,588.67
142.250.183.227,192.168.118.134,443,47521,UDP,94,0.169798,1216.13
192.168.118.134,192.168.118.2,36950,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,49657,53,UDP,2,0.000077,84.0
192.168.118.2,192.168.118.134,53,49657,UDP,2,0.000001,106.0
142.250.183.227,192.168.118.134,443,45812,TCP,11,0.358331,591.0
142.250.183.227,192.168.118.134,443,45818,TCP,17,131.281812,407.82
142.250.183.227,192.168.118.134,443,45800,TCP,10,0.360591,644.6
142.250.182.97,192.168.118.134,443,59287,UDP,10,0.132353,537.4
142.250.183.227,192.168.118.134,443,45808,TCP,12,0.363688,546.25
192.168.118.134,172.217.26.40,36794,443,TCP,51,1.223102,102.06
192.168.118.2,192.168.118.134,53,36950,UDP,1,0,141.0
192.168.118.134,172.217.26.40,36808,443,TCP,11,0.718369,247.27
192.168.118.134,192.168.118.2,47822,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,38076,53,UDP,2,0.000068,77.0
192.168.118.134,142.251.43.163,57722,443,TCP,2,0.076918,64.0
192.168.118.2,192.168.118.134,53,38076,UDP,2,0.002335,99.0
172.217.26.40,192.168.118.134,443,36794,TCP,71,1.148642,1936.04
192.168.118.134,142.250.183.227,38186,443,UDP,5,0.156950,845.0
192.168.118.2,192.168.118.134,53,47822,UDP,1,0,102.0
192.168.118.134,142.250.183.227,36279,443,UDP,12,0.181658,423.75
172.217.26.40,192.168.118.134,443,36808,TCP,11,0.634393,644.09
142.251.43.163,192.168.118.134,443,57722,TCP,1,0,60.0
192.168.118.134,142.250.183.227,45824,443,TCP,29,129.814183,122.66
142.250.183.227,192.168.118.134,443,38186,UDP,9,0.083037,588.33
192.168.118.134,192.168.118.2,51236,53,UDP,1,0,75.0
192.168.118.134,192.168.118.2,58170,53,UDP,2,0.000027,75.0
142.250.183.227,192.168.118.134,443,36279,UDP,47,0.110061,1105.57
192.168.118.2,192.168.118.134,53,58170,UDP,2,0.000000,296.0
192.168.118.134,142.250.70.110,39001,443,UDP,345,90.954278,657.52
192.168.118.134,192.168.118.2,46092,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,46286,53,UDP,2,0.000019,80.0
192.168.118.2,192.168.118.134,53,51236,UDP,1,0,124.0
192.168.118.134,142.250.183.227,46410,443,UDP,10,0.294588,369.5
142.250.183.227,192.168.118.134,443,45824,TCP,36,129.741957,1580.03
142.250.70.110,192.168.118.134,443,39001,UDP,593,91.000683,844.33
192.168.118.2,192.168.118.134,53,46092,UDP,1,0,131.0
192.168.118.2,192.168.118.134,53,46286,UDP,2,0.000001,102.0
192.168.118.134,103.102.166.240,34440,443,TCP,9,0.400791,289.78
192.168.118.134,103.102.166.240,34444,443,TCP,87,121.059811,84.2
192.168.118.134,172.217.24.65,35385,443,UDP,9,0.557084,370.11
192.168.118.134,142.250.193.78,52663,443,UDP,6,0.296643,717.0
142.250.183.227,192.168.118.134,443,46410,UDP,13,0.320515,814.69
192.168.118.134,142.250.183.227,45838,443,TCP,16,130.978182,194.62
103.102.166.240,192.168.118.134,443,34444,TCP,176,120.997918,2831.51
192.168.118.134,192.168.118.2,50388,53,UDP,1,0,75.0
192.168.118.134,192.168.118.2,44863,53,UDP,2,0.000004,75.0
103.102.166.240,192.168.118.134,443,34440,TCP,10,0.333035,363.0
172.217.24.65,192.168.118.134,443,35385,UDP,19,0.485241,930.63
192.168.118.2,192.168.118.134,53,44863,UDP,2,0.000513,153.0
192.168.118.134,142.250.193.83,37770,443,TCP,22,131.008606,176.0
142.250.183.227,192.168.118.134,443,45838,TCP,17,130.888659,407.88
142.250.193.78,192.168.118.134,443,52663,UDP,10,0.202715,546.1
142.250.193.83,192.168.118.134,443,37770,TCP,22,130.915429,315.05
192.168.118.134,142.250.183.227,50622,443,UDP,25,25.779280,230.96
192.168.118.134,192.168.118.2,53746,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,45197,53,UDP,2,0.000056,84.0
192.168.118.2,192.168.118.134,53,45197,UDP,2,0.000000,106.0
192.168.118.134,172.217.26.40,36816,443,TCP,12,1.440132,231.17
142.250.183.227,192.168.118.134,443,50622,UDP,61,25.702445,1064.15
192.168.118.2,192.168.118.134,53,53746,UDP,1,0,141.0
192.168.118.134,172.217.26.40,36832,443,TCP,65,1.862542,91.72
192.168.118.134,192.168.118.2,54896,53,UDP,2,0.000179,88.0
192.168.118.134,142.251.223.138,55328,443,UDP,17,1.835313,443.53
172.217.26.40,192.168.118.134,443,36816,TCP,12,1.357254,595.33
192.168.118.134,192.168.118.2,57253,53,UDP,2,0.000059,75.0
192.168.118.134,142.250.183.14,35340,443,UDP,12,24.965604,686.08
192.168.118.2,192.168.118.134,53,57253,UDP,2,0.001343,128.0
192.168.118.134,142.251.223.138,48834,443,UDP,9,0.330450,1294.0
172.217.26.40,192.168.118.134,443,36832,TCP,68,1.763538,2025.09
142.250.183.14,192.168.118.134,443,35340,UDP,13,24.853887,436.15
142.251.223.138,192.168.118.134,443,55328,UDP,30,1.848849,667.7
192.168.118.2,192.168.118.134,53,54896,UDP,2,0.001951,110.0
192.168.118.134,172.217.26.40,52237,443,UDP,48,2.566627,164.27
142.251.223.138,192.168.118.134,443,48834,UDP,11,0.238946,489.09
192.168.118.134,142.250.193.42,35336,443,TCP,20,130.281455,171.15
192.168.118.134,142.250.193.116,59930,443,UDP,7,0.388536,451.0
172.217.26.40,192.168.118.134,443,52237,UDP,241,2.483466,1248.0
142.250.193.42,192.168.118.134,443,35336,TCP,21,130.209373,135.57
142.250.193.116,192.168.118.134,443,59930,UDP,12,0.280842,859.58
192.168.118.134,192.168.118.2,44579,53,UDP,2,0.000001,80.0
192.168.118.2,192.168.118.134,53,44579,UDP,2,0.000001,102.0
192.168.118.134,142.250.195.10,44757,443,UDP,6,0.117269,729.0
192.168.118.2,192.168.118.134,53,50388,UDP,1,0,188.0
142.250.195.10,192.168.118.134,443,44757,UDP,12,0.088634,820.08
192.168.118.134,192.168.118.2,50644,53,UDP,1,0,82.0
192.168.118.134,192.168.118.2,38805,53,UDP,2,0.000096,82.0
192.168.118.2,192.168.118.134,53,50644,UDP,1,0,139.0
192.168.118.2,192.168.118.134,53,38805,UDP,2,0.014269,266.0
192.168.118.134,142.250.193.138,52220,443,TCP,9,0.356658,291.78
192.168.118.134,142.250.193.138,52228,443,TCP,10,0.418014,268.0
142.250.193.138,192.168.118.134,443,52220,TCP,10,0.293867,686.1
192.168.118.134,192.168.118.2,52095,53,UDP,1,0,87.0
192.168.118.134,192.168.118.2,53217,53,UDP,2,0.000087,87.0
192.168.118.134,192.168.118.2,37571,53,UDP,1,0,71.0
192.168.118.134,192.168.118.2,44982,53,UDP,2,0.000065,71.0
192.168.118.134,142.250.183.226,54021,443,UDP,64,11.362726,181.73
192.168.118.134,192.168.118.2,52950,53,UDP,2,0.000058,82.0
192.168.118.2,192.168.118.134,53,44982,UDP,2,0.000001,159.0
142.250.193.138,192.168.118.134,443,52228,TCP,11,0.336726,628.64
192.168.118.134,142.251.43.102,55957,443,UDP,5,0.234789,831.0
192.168.118.2,192.168.118.134,53,53217,UDP,2,0.000094,109.0
192.168.118.2,192.168.118.134,53,37571,UDP,1,0,145.0
192.168.118.2,192.168.118.134,53,52095,UDP,1,0,112.0
192.168.118.2,192.168.118.134,53,52950,UDP,2,0.000002,104.0
192.168.118.134,216.239.38.21,39440,443,TCP,24,129.124415,164.75
142.250.183.226,192.168.118.134,443,54021,UDP,76,11.433543,171.59
142.251.43.102,192.168.118.134,443,55957,UDP,9,0.142021,588.22
216.239.38.21,192.168.118.134,443,39440,TCP,24,129.078024,595.54
192.168.118.134,216.239.38.21,39456,443,TCP,11,0.914706,246.09
192.168.118.134,142.250.193.138,48346,443,UDP,10,0.289615,471.0
216.239.38.21,192.168.118.134,443,39456,TCP,11,0.864045,474.36
142.250.193.138,192.168.118.134,443,48346,UDP,12,0.212474,820.83
192.168.118.134,172.217.26.40,53167,443,UDP,33,1.976779,199.06
172.217.26.40,192.168.118.134,443,53167,UDP,130,1.903065,1218.2
192.168.118.134,192.168.118.2,55394,53,UDP,2,0.000072,75.0
192.168.118.2,192.168.118.134,53,55394,UDP,2,0.000001,97.0
192.168.118.134,192.168.118.2,47176,53,UDP,2,0.000144,82.0
192.168.118.134,142.250.192.251,59625,443,UDP,145,2.041374,112.09
192.168.118.2,192.168.118.134,53,47176,UDP,2,0.000000,266.0
192.168.118.134,172.217.26.40,36624,443,UDP,53,28.701736,163.66
142.250.192.251,192.168.118.134,443,59625,UDP,842,1.959926,1234.84
172.217.26.40,192.168.118.134,443,36624,UDP,266,28.753406,1225.44
192.168.118.134,192.168.118.2,50799,53,UDP,2,0.000083,71.0
192.168.118.134,172.253.118.119,43605,443,UDP,13,24.201763,406.69
192.168.118.2,192.168.118.134,53,50799,UDP,2,0.000000,215.0
172.253.118.119,192.168.118.134,443,43605,UDP,14,24.128716,552.29
192.168.118.134,192.168.118.2,43414,53,UDP,1,0,74.0
192.168.118.134,192.168.118.2,40477,53,UDP,2,0.000098,74.0
192.168.118.2,192.168.118.134,53,40477,UDP,2,0.000001,96.0
192.168.118.2,192.168.118.134,53,43414,UDP,1,0,99.0
192.168.118.134,142.250.193.78,60836,443,UDP,55,33.598265,309.18
142.250.193.78,192.168.118.134,443,60836,UDP,63,33.671044,165.76
192.168.118.134,192.168.118.2,55333,53,UDP,1,0,84.0
