src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,total_bytes,avg_packet_size,min_iat,max_iat,mean_iat,std_iat,bytes_per_second,packets_per_second,avg_bytes_per_packet,dns_query_length,dns_subdomain_depth,dns_entropy,flag_high_packet,flag_long_duration,flag_high_dns_entropy,flag_deep_dns,suspicion_score,ml_anomaly_score,ml_score_normalized,rule_score_normalized,final_threat_score,severity
142.250.193.78,192.168.118.134,443,45923,UDP,17,11.993566,6417,377.47,0.0,7.552071,0.749598,1.998088,535.04,1.42,377.47,0,0,0.0,False,False,False,False,0,0.1526391078753852,0.8995371977155564,0.0,0.3598148790862225,MEDIUM
192.168.118.134,192.168.118.2,39075,53,UDP,1,0.0,79,79.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,19,1,3.616,False,False,False,False,0,0.1437392279620866,0.8766383154972901,0.0,0.350655326198916,MEDIUM
192.168.118.134,192.168.118.2,45620,53,UDP,2,5.5e-05,158,79.0,5.5e-05,5.5e-05,5.5e-05,0.0,2868831.31,36314.32,79.0,19,1,3.616,False,False,False,False,0,0.1319470311071695,0.8462976671395668,0.0,0.3385190668558267,MEDIUM
192.168.118.2,192.168.118.134,53,39075,UDP,1,0.0,153,153.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,19,1,3.616,False,False,False,False,0,0.1375940348511998,0.8608270849385011,0.0,0.3443308339754005,MEDIUM
192.168.118.2,192.168.118.134,53,45620,UDP,2,0.002835,202,101.0,0.002835,0.002835,0.002835,0.0,71251.32,705.46,101.0,19,1,3.616,False,False,False,False,0,0.1193422849559933,0.8138663758953288,0.0,0.3255465503581315,MEDIUM
192.168.118.134,216.239.32.29,57824,443,TCP,22,2.392338,3729,169.5,2.9e-05,1.328877,0.113921,0.300398,1558.73,9.2,169.5,0,0,0.0,False,False,False,False,0,0.1751136892612433,0.9573630107684497,0.0,0.3829452043073799,MEDIUM
192.168.118.134,192.168.118.2,39947,53,UDP,1,0.0,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20,2,3.622,False,False,False,False,0,0.1565267271650479,0.9095398198959328,0.0,0.3638159279583731,MEDIUM
192.168.118.134,192.168.118.2,47887,53,UDP,2,3.9e-05,160,80.0,3.9e-05,3.9e-05,3.9e-05,0.0,4117108.22,51463.85,80.0,20,2,3.622,False,False,False,False,0,0.140208411582268,0.8675537268058202,0.0,0.3470214907223281,MEDIUM
192.168.118.134,192.168.118.2,52361,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.134,192.168.118.2,59500,53,UDP,2,6.4e-05,150,75.0,6.4e-05,6.4e-05,6.4e-05,0.0,2347558.21,31300.78,75.0,15,2,3.19,False,False,False,False,0,0.1458135089701603,0.8819753219461626,0.0,0.352790128778465,MEDIUM
192.168.118.134,192.168.118.2,50701,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.323,False,False,False,False,0,0.1558926667958871,0.90790841881478,0.0,0.363163367525912,MEDIUM
192.168.118.134,192.168.118.2,58449,53,UDP,2,5.6e-05,150,75.0,5.6e-05,5.6e-05,5.6e-05,0.0,2688656.41,35848.75,75.0,15,2,3.323,False,False,False,False,0,0.1452355210008961,0.880488191944332,0.0,0.3521952767777328,MEDIUM
192.168.118.2,192.168.118.134,53,47887,UDP,2,1e-06,204,102.0,1e-06,1e-06,1e-06,0.0,213909504.0,2097152.0,102.0,20,2,3.622,False,False,False,False,0,0.0302453285788803,0.5846250007350939,0.0,0.2338500002940375,LOW
192.168.118.2,192.168.118.134,53,59500,UDP,2,0.0,194,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,15,2,3.19,False,False,False,False,0,0.1614409502094374,0.9221838348471476,0.0,0.3688735339388591,MEDIUM
192.168.118.134,142.250.193.138,45006,443,TCP,20,1.08503,3719,185.95,3.5e-05,0.538831,0.057107,0.120414,3427.56,18.43,185.95,0,0,0.0,False,False,False,False,0,0.1850475490268157,0.9829222640348578,0.0,0.3931689056139431,MEDIUM
192.168.118.134,216.58.196.99,49064,443,TCP,10,1.135132,2657,265.7,3.4e-05,0.751764,0.126126,0.226961,2340.7,8.81,265.7,0,0,0.0,False,False,False,False,0,0.1841970946262107,0.980734093481864,0.0,0.3922936373927457,MEDIUM
192.168.118.134,192.168.118.2,33668,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.134,192.168.118.2,38947,53,UDP,2,1e-06,150,75.0,1e-06,1e-06,1e-06,0.0,157286400.0,2097152.0,75.0,15,2,3.19,False,False,False,False,0,0.0209923591006731,0.5608176392521512,0.0,0.2243270557008605,LOW
192.168.118.2,192.168.118.134,53,39947,UDP,1,0.0,137,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,20,2,3.622,False,False,False,False,0,0.1545957532855495,0.9045715344961364,0.0,0.3618286137984545,MEDIUM
192.168.118.2,192.168.118.134,53,52361,UDP,1,0.0,132,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,15,2,3.19,False,False,False,False,0,0.1595793245894856,0.917393978554583,0.0,0.3669575914218332,MEDIUM
192.168.118.2,192.168.118.134,53,50701,UDP,1,0.0,146,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,15,2,3.323,False,False,False,False,0,0.1555915209543343,0.9071335877807192,0.0,0.3628534351122877,MEDIUM
192.168.118.134,216.58.196.99,49070,443,TCP,30,1.685,4228,140.93,3e-05,0.73458,0.058103,0.137965,2509.2,17.8,140.93,0,0,0.0,False,False,False,False,0,0.1773966282388568,0.9632368822441476,0.0,0.385294752897659,MEDIUM
192.168.118.134,142.250.193.138,45010,443,TCP,11,0.885733,2732,248.36,0.000103,0.476841,0.088573,0.139451,3084.45,12.42,248.36,0,0,0.0,False,False,False,False,0,0.1890530888652243,0.9932282890457388,0.0,0.3972913156182955,MEDIUM
192.168.118.134,216.58.196.99,49072,443,TCP,11,1.114909,2711,246.45,3.3e-05,0.75867,0.111491,0.220426,2431.59,9.87,246.45,0,0,0.0,False,False,False,False,0,0.1863005983799034,0.9861462883845746,0.0,0.3944585153538298,MEDIUM
192.168.118.134,216.58.196.99,49088,443,TCP,11,1.124732,2711,246.45,8.2e-05,0.723623,0.112473,0.21031,2410.35,9.78,246.45,0,0,0.0,False,False,False,False,0,0.1864130658332797,0.9864356607124422,0.0,0.3945742642849769,MEDIUM
216.239.32.29,192.168.118.134,443,57824,TCP,22,2.350052,36865,1675.68,1e-06,1.328736,0.111907,0.300905,15686.89,9.36,1675.68,0,0,0.0,False,False,False,False,0,0.1036689265233878,0.7735397206809572,0.0,0.3094158882723829,MEDIUM
192.168.118.2,192.168.118.134,53,58449,UDP,2,0.0,236,118.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,15,2,3.323,False,False,False,False,0,0.1610367237458285,0.921143783265569,0.0,0.3684575133062276,MEDIUM
192.168.118.134,192.168.118.2,45796,53,UDP,1,0.0,79,79.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,19,2,3.537,False,False,False,False,0,0.1564189637871948,0.9092625508854584,0.0,0.3637050203541834,MEDIUM
192.168.118.134,192.168.118.2,34356,53,UDP,2,8e-05,158,79.0,8e-05,8e-05,8e-05,0.0,1972321.52,24966.1,79.0,19,2,3.537,False,False,False,False,0,0.1530355097089023,0.9005571169712364,0.0,0.3602228467884946,MEDIUM
192.168.118.134,142.251.223.206,51804,443,TCP,2,1.085436,128,64.0,1.085436,1.085436,1.085436,0.0,117.92,1.84,64.0,0,0,0.0,False,False,False,False,0,0.0130468809235373,0.540374378138687,0.0,0.2161497512554748,LOW
192.168.118.134,142.251.223.206,51818,443,TCP,25,1.693179,3795,151.8,2.2e-05,0.630743,0.070549,0.136511,2241.35,14.77,151.8,0,0,0.0,False,False,False,False,0,0.1822190851215824,0.9756447881075956,0.0,0.3902579152430383,MEDIUM
192.168.118.2,192.168.118.134,53,33668,UDP,1,0.0,124,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,15,2,3.19,False,False,False,False,0,0.1596745019495859,0.9176388644609116,0.0,0.3670555457843646,MEDIUM
192.168.118.2,192.168.118.134,53,38947,UDP,2,0.0,586,293.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,15,2,3.19,False,False,False,False,0,0.1065484726815199,0.7809486283245985,0.0,0.3123794513298394,MEDIUM
192.168.118.134,142.251.220.78,54188,443,TCP,2,0.056321,128,64.0,0.056321,0.056321,0.056321,0.0,2272.68,35.51,64.0,0,0,0.0,False,False,False,False,0,0.1378956903186666,0.8616032272109038,0.0,0.3446412908843615,MEDIUM
192.168.118.134,192.168.118.2,47088,53,UDP,2,0.000147,166,83.0,0.000147,0.000147,0.000147,0.0,1128451.32,13595.8,83.0,23,3,3.501,False,False,False,False,0,0.1160241890491812,0.8053291048198543,0.0,0.3221316419279417,MEDIUM
192.168.118.2,192.168.118.134,53,47088,UDP,2,1e-06,534,267.0,1e-06,1e-06,1e-06,0.0,447951667.2,1677721.6,267.0,23,3,3.501,False,False,False,False,0,-0.0739508470558677,0.3165341976346324,0.0,0.1266136790538529,LOW
192.168.118.134,142.250.207.142,36768,443,TCP,21,2.32902,3859,183.76,5.9e-05,1.172018,0.116451,0.2656,1656.92,9.02,183.76,0,0,0.0,False,False,False,False,0,0.1762783333831863,0.960359573512484,0.0,0.3841438294049936,MEDIUM
192.168.118.134,142.250.207.142,36776,443,TCP,13,0.804406,2819,216.85,3.3e-05,0.536974,0.067034,0.144876,3504.45,16.16,216.85,0,0,0.0,False,False,False,False,0,0.1893728892505277,0.9940511171544052,0.0,0.3976204468617621,MEDIUM
192.168.118.134,216.239.32.29,57840,443,TCP,10,0.791408,2661,266.1,6.2e-05,0.552165,0.087934,0.166998,3362.36,12.64,266.1,0,0,0.0,False,False,False,False,0,0.1891644510655442,0.9935148176206784,0.0,0.3974059270482714,MEDIUM
192.168.118.2,192.168.118.134,53,34356,UDP,2,6.6e-05,202,101.0,6.6e-05,6.6e-05,6.6e-05,0.0,3058662.12,30283.78,101.0,19,2,3.537,False,False,False,False,0,0.1433545911281137,0.875648666912842,0.0,0.3502594667651368,MEDIUM
192.168.118.2,192.168.118.134,53,45796,UDP,1,0.0,136,136.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,19,2,3.537,False,False,False,False,0,0.1555161186756989,0.9069395820284752,0.0,0.3627758328113901,MEDIUM
142.250.193.138,192.168.118.134,443,45006,TCP,20,1.023166,13450,672.5,0.0,0.539213,0.053851,0.120385,13145.47,19.55,672.5,0,0,0.0,False,False,False,False,0,0.1794392300258537,0.968492379868264,0.0,0.3873969519473056,MEDIUM
192.168.118.134,172.217.24.74,56246,443,TCP,17,2.314475,3404,200.24,4.6e-05,1.384573,0.144655,0.339482,1470.74,7.35,200.24,0,0,0.0,False,False,False,False,0,0.176862828093434,0.96186344498688,0.0,0.384745377994752,MEDIUM
192.168.118.134,172.217.24.74,56258,443,TCP,10,0.829942,2677,267.7,5.9e-05,0.474319,0.092216,0.141067,3225.53,12.05,267.7,0,0,0.0,False,False,False,False,0,0.189218525851578,0.9936539489537336,0.0,0.3974615795814934,MEDIUM
216.58.196.99,192.168.118.134,443,49064,TCP,10,1.06334,6447,644.7,0.0,0.752085,0.118149,0.230037,6062.97,9.4,644.7,0,0,0.0,False,False,False,False,0,0.1757296245410187,0.95894777703081,0.0,0.383579110812324,MEDIUM
216.239.32.29,192.168.118.134,443,57840,TCP,10,0.747912,6449,644.9,0.0,0.552663,0.083101,0.168947,8622.67,13.37,644.9,0,0,0.0,False,False,False,False,0,0.1833963952643558,0.9786739397991208,0.0,0.3914695759196482,MEDIUM
216.58.196.99,192.168.118.134,443,49072,TCP,11,1.047485,6501,591.0,1e-06,0.759815,0.104748,0.222975,6206.29,10.5,591.0,0,0,0.0,False,False,False,False,0,0.183792211873604,0.9796923533062136,0.0,0.3918769413224854,MEDIUM
142.251.220.78,192.168.118.134,443,54188,TCP,1,0.0,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0.0,False,False,False,False,0,0.1722897663672,0.9500972186033736,0.0,0.3800388874413494,MEDIUM
142.250.193.138,192.168.118.134,443,45010,TCP,11,0.814523,6914,628.55,1e-06,0.477305,0.081452,0.141866,8488.4,13.5,628.55,0,0,0.0,False,False,False,False,0,0.185309043744019,0.9835950749927888,0.0,0.3934380299971156,MEDIUM
142.250.207.142,192.168.118.134,443,36776,TCP,13,0.754413,9126,702.0,0.0,0.541699,0.062868,0.147364,12096.82,17.23,702.0,0,0,0.0,False,False,False,False,0,0.1822268264177062,0.9756647060199588,0.0,0.3902658824079835,MEDIUM
142.250.207.142,192.168.118.134,443,36768,TCP,24,2.278647,23412,975.5,2e-06,1.171885,0.099072,0.251522,10274.52,10.53,975.5,0,0,0.0,False,False,False,False,0,0.1608059491327615,0.9205500133793384,0.0,0.3682200053517353,MEDIUM
216.58.196.99,192.168.118.134,443,49070,TCP,30,1.605145,37934,1264.47,0.0,0.734969,0.05535,0.138156,23632.76,18.69,1264.47,0,0,0.0,False,False,False,False,0,0.1457129410861432,0.881716566529968,0.0,0.3526866266119872,MEDIUM
216.58.196.99,192.168.118.134,443,49088,TCP,11,1.041024,6500,590.91,0.0,0.723914,0.104102,0.212974,6243.85,10.57,590.91,0,0,0.0,False,False,False,False,0,0.183792211873604,0.9796923533062136,0.0,0.3918769413224854,MEDIUM
142.251.223.206,192.168.118.134,443,51818,TCP,25,1.603306,32941,1317.64,0.0,0.631117,0.066804,0.136365,20545.67,15.59,1317.64,0,0,0.0,False,False,False,False,0,0.1422577034414863,0.8728264376032966,0.0,0.3491305750413186,MEDIUM
192.168.118.134,192.168.118.2,43405,53,UDP,1,0.0,84,84.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,24,2,3.407,False,False,False,False,0,0.1486386151899502,0.889244158740735,0.0,0.355697663496294,MEDIUM
192.168.118.134,192.168.118.2,54811,53,UDP,2,6e-05,168,84.0,6e-05,6e-05,6e-05,0.0,2796202.67,33288.13,84.0,24,2,3.407,False,False,False,False,0,0.1391795957115784,0.8649066423870742,0.0,0.3459626569548297,MEDIUM
192.168.118.2,192.168.118.134,53,54811,UDP,2,0.00236,212,106.0,0.00236,0.00236,0.00236,0.0,89826.49,847.42,106.0,24,2,3.407,False,False,False,False,0,0.1248683281963359,0.8280845692334851,0.0,0.331233827693394,MEDIUM
172.217.24.74,192.168.118.134,443,56246,TCP,18,2.256887,15511,861.72,0.0,1.384469,0.132758,0.332166,6872.74,7.98,861.72,0,0,0.0,False,False,False,False,0,0.1634670600271905,0.9273968995772318,0.0,0.3709587598308927,MEDIUM
192.168.118.134,172.217.26.40,49736,443,TCP,57,2.1415,5569,97.7,1.6e-05,1.245539,0.038241,0.165592,2600.51,26.62,97.7,0,0,0.0,False,False,False,False,0,0.1618715373982394,0.9232917110676278,0.0,0.3693166844270511,MEDIUM
172.217.24.74,192.168.118.134,443,56258,TCP,10,0.763763,6861,686.1,0.0,0.474662,0.084863,0.143928,8983.15,13.09,686.1,0,0,0.0,False,False,False,False,0,0.1828784193279262,0.977341217326936,0.0,0.3909364869307744,MEDIUM
192.168.118.2,192.168.118.134,53,43405,UDP,1,0.0,141,141.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,24,2,3.407,False,False,False,False,0,0.1457591314305213,0.8818354116453897,0.0,0.3527341646581559,MEDIUM
192.168.118.134,172.217.26.40,49744,443,TCP,11,1.647724,2720,247.27,7.6e-05,1.251967,0.164772,0.365095,1650.76,6.68,247.27,0,0,0.0,False,False,False,False,0,0.1798242469707779,0.969483006456459,0.0,0.3877932025825836,MEDIUM
172.217.26.40,192.168.118.134,443,49736,TCP,72,2.076597,142610,1980.69,0.0,1.24668,0.029248,0.147883,68674.86,34.67,1980.69,0,0,0.0,False,False,False,False,0,0.0639843404041951,0.6714335493306931,0.0,0.2685734197322773,LOW
172.217.26.40,192.168.118.134,443,49744,TCP,11,1.58436,7085,644.09,0.0,1.252889,0.158436,0.367611,4471.84,6.94,644.09,0,0,0.0,False,False,False,False,0,0.1705878256642141,0.9457182224731098,0.0,0.3782872889892439,MEDIUM
192.168.118.134,192.168.118.2,57822,53,UDP,1,0.0,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20,2,3.622,False,False,False,False,0,0.1565267271650479,0.9095398198959328,0.0,0.3638159279583731,MEDIUM
192.168.118.134,192.168.118.2,59536,53,UDP,2,9.3e-05,160,80.0,9.3e-05,9.3e-05,9.3e-05,0.0,1720740.1,21509.25,80.0,20,2,3.622,False,False,False,False,0,0.1529506851610965,0.90033886825908,0.0,0.360135547303632,MEDIUM
192.168.118.134,192.168.118.2,49303,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.134,192.168.118.2,46727,53,UDP,2,3.7e-05,150,75.0,3.7e-05,3.7e-05,3.7e-05,0.0,4059003.87,54120.05,75.0,15,2,3.19,False,False,False,False,0,0.1401773792108204,0.8674738822881802,0.0,0.3469895529152721,MEDIUM
192.168.118.2,192.168.118.134,53,59536,UDP,2,0.000193,204,102.0,0.000193,0.000193,0.000193,0.0,1057648.97,10369.11,102.0,20,2,3.622,False,False,False,False,0,0.150907355756817,0.8950814985172928,0.0,0.3580325994069171,MEDIUM
192.168.118.134,142.250.193.138,45022,443,TCP,20,2.011554,3819,190.95,2.9e-05,1.141733,0.105871,0.253426,1898.53,9.94,190.95,0,0,0.0,False,False,False,False,0,0.179932238594805,0.9697608627312904,0.0,0.3879043450925161,MEDIUM
192.168.118.2,192.168.118.134,53,46727,UDP,2,1e-06,194,97.0,1e-06,1e-06,1e-06,0.0,203423744.0,2097152.0,97.0,15,2,3.19,False,False,False,False,0,0.0263919165096539,0.5747103917773021,0.0,0.2298841567109208,LOW
192.168.118.134,216.58.196.99,49090,443,TCP,12,2.166768,2765,230.42,3.9e-05,1.647321,0.196979,0.461428,1276.09,5.54,230.42,0,0,0.0,False,False,False,False,0,0.1768284561263899,0.961775007880692,0.0,0.3847100031522769,MEDIUM
192.168.118.134,216.58.196.99,49094,443,TCP,10,1.61034,2657,265.7,0.003958,1.150446,0.178927,0.347005,1649.96,6.21,265.7,0,0,0.0,False,False,False,False,0,0.1663004261551864,0.9346869886434064,0.0,0.3738747954573625,MEDIUM
192.168.118.134,142.251.223.206,51820,443,TCP,2,1.09941,128,64.0,1.09941,1.09941,1.09941,0.0,116.43,1.82,64.0,0,0,0.0,False,False,False,False,0,0.0130468809235373,0.540374378138687,0.0,0.2161497512554748,LOW
192.168.118.2,192.168.118.134,53,57822,UDP,1,0.0,137,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,20,2,3.622,False,False,False,False,0,0.1545957532855495,0.9045715344961364,0.0,0.3618286137984545,MEDIUM
192.168.118.2,192.168.118.134,53,49303,UDP,1,0.0,132,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,15,2,3.19,False,False,False,False,0,0.1595793245894856,0.917393978554583,0.0,0.3669575914218332,MEDIUM
192.168.118.134,142.250.193.138,45030,443,TCP,11,1.591244,2732,248.36,4.1e-05,0.945591,0.159124,0.269649,1716.9,6.91,248.36,0,0,0.0,False,False,False,False,0,0.1802859541979372,0.970670952756526,0.0,0.3882683811026104,MEDIUM
192.168.118.134,216.58.196.99,49106,443,TCP,10,2.124442,2657,265.7,7.8e-05,1.560866,0.236049,0.472031,1250.68,4.71,265.7,0,0,0.0,False,False,False,False,0,0.1756302081529673,0.9586919843479048,0.0,0.383476793739162,MEDIUM
192.168.118.134,216.58.196.99,49116,443,TCP,642,5.92994,41271,64.29,1e-06,1.078135,0.009251,0.043817,6959.77,108.26,64.29,0,0,0.0,True,False,False,False,1,0.0720304253728999,0.6921356659672586,0.5,0.5768542663869034,MEDIUM
192.168.118.134,216.58.196.99,49118,443,TCP,11,1.590875,2711,246.45,0.003343,0.92599,0.159087,0.264047,1704.09,6.91,246.45,0,0,0.0,False,False,False,False,0,0.1685597984747468,0.9405002244552196,0.0,0.3762000897820878,MEDIUM
192.168.118.134,216.58.196.99,49134,443,TCP,12,2.050551,2765,230.42,3e-05,1.494067,0.186414,0.417981,1348.42,5.85,230.42,0,0,0.0,False,False,False,False,0,0.1766515766669456,0.9613199071435918,0.0,0.3845279628574367,MEDIUM
192.168.118.2,192.168.118.134,53,38497,UDP,1,0.0,155,155.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,21,1,3.594,False,False,False,False,0,0.1350627639852237,0.8543142697109716,0.0,0.3417257078843886,MEDIUM
142.250.193.138,192.168.118.134,443,45022,TCP,20,1.933391,12976,648.8,0.0,1.142154,0.101757,0.254175,6711.52,10.34,648.8,0,0,0.0,False,False,False,False,0,0.1739748618127238,0.9544328728492169,0.0,0.3817731491396867,MEDIUM
216.58.196.99,192.168.118.134,443,49094,TCP,9,1.516028,6388,709.78,1e-06,1.152044,0.189503,0.367826,4213.64,5.94,709.78,0,0,0.0,False,False,False,False,0,0.1686026482618964,0.9406104745078692,0.0,0.3762441898031476,MEDIUM
216.58.196.99,192.168.118.134,443,49090,TCP,12,2.088843,6555,546.25,0.0,1.647821,0.189895,0.463929,3138.1,5.74,546.25,0,0,0.0,False,False,False,False,0,0.1720205147927038,0.9494044496950812,0.0,0.3797617798780324,MEDIUM
216.58.196.99,192.168.118.134,443,49116,TCP,1058,5.871574,3299545,3118.66,0.0,1.078839,0.005555,0.034153,561952.37,180.19,3118.66,0,0,0.0,True,False,False,False,1,-0.1399556704348824,0.1467075605206784,0.5,0.3586830242082713,MEDIUM
216.58.196.99,192.168.118.134,443,49134,TCP,12,1.984172,6556,546.33,0.0,1.495745,0.180379,0.42067,3304.15,6.05,546.33,0,0,0.0,False,False,False,False,0,0.1718168044344457,0.9488803145892328,0.0,0.3795521258356931,MEDIUM
142.250.193.138,192.168.118.134,443,45030,TCP,10,1.501517,6854,685.4,0.0,0.94596,0.166835,0.283956,4564.72,6.66,685.4,0,0,0.0,False,False,False,False,0,0.1698231256744537,0.9437506931167116,0.0,0.3775002772466846,MEDIUM
216.58.196.99,192.168.118.134,443,49106,TCP,10,2.056776,6447,644.7,1e-06,1.561362,0.228531,0.475351,3134.52,4.86,644.7,0,0,0.0,False,False,False,False,0,0.1668956521322515,0.9362184710538262,0.0,0.3744873884215305,MEDIUM
216.58.196.99,192.168.118.134,443,49118,TCP,10,1.496765,6441,644.1,3.2e-05,0.926418,0.166307,0.278263,4303.28,6.68,644.1,0,0,0.0,False,False,False,False,0,0.1694831394022211,0.9428759278749864,0.0,0.3771503711499946,MEDIUM
192.168.118.134,216.239.32.29,32958,443,UDP,16,2.938196,4296,268.5,8.6e-05,1.07336,0.19588,0.263706,1462.12,5.45,268.5,0,0,0.0,False,False,False,False,0,0.1765211175181316,0.9609842432119332,0.0,0.3843936972847733,MEDIUM
216.239.32.29,192.168.118.134,443,32958,UDP,25,2.985646,15468,618.72,0.0,1.129158,0.124402,0.240678,5180.79,8.37,618.72,0,0,0.0,False,False,False,False,0,0.1716236880393849,0.9483834371450433,0.0,0.3793533748580173,MEDIUM
192.168.118.134,172.217.24.74,44812,443,UDP,11,1.424,3496,317.82,9e-05,0.33591,0.1424,0.126306,2455.06,7.72,317.82,0,0,0.0,False,False,False,False,0,0.1836122426951164,0.9792293028986516,0.0,0.3916917211594606,MEDIUM
192.168.118.134,216.239.32.29,36772,443,UDP,11,1.394718,3492,317.45,7.5e-05,0.35259,0.139472,0.126934,2503.73,7.89,317.45,0,0,0.0,False,False,False,False,0,0.1833401872058377,0.978529319677921,0.0,0.3914117278711684,MEDIUM
192.168.118.134,192.168.118.2,50403,53,UDP,1,0.0,80,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20,2,3.622,False,False,False,False,0,0.1565267271650479,0.9095398198959328,0.0,0.3638159279583731,MEDIUM
192.168.118.134,192.168.118.2,35019,53,UDP,2,1e-06,160,80.0,1e-06,1e-06,1e-06,0.0,167772160.0,2097152.0,80.0,20,2,3.622,False,False,False,False,0,0.0283689463681819,0.5797971765781601,0.0,0.231918870631264,LOW
192.168.118.2,192.168.118.134,53,35019,UDP,2,1e-06,204,102.0,1e-06,1e-06,1e-06,0.0,213909504.0,2097152.0,102.0,20,2,3.622,False,False,False,False,0,0.0302453285788803,0.5846250007350939,0.0,0.2338500002940375,LOW
192.168.118.134,142.250.193.138,45046,443,TCP,23,2.198254,3837,166.83,1.4e-05,1.471099,0.099921,0.303005,1745.48,10.46,166.83,0,0,0.0,False,False,False,False,0,0.1748984890733426,0.956809312987795,0.0,0.382723725195118,MEDIUM
192.168.118.134,192.168.118.2,48344,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.134,192.168.118.2,59392,53,UDP,2,4.8e-05,150,75.0,4.8e-05,4.8e-05,4.8e-05,0.0,3130077.61,41734.37,75.0,15,2,3.19,False,False,False,False,0,0.1444522242566795,0.878472814201879,0.0,0.3513891256807516,MEDIUM
192.168.118.134,192.168.118.2,51667,53,UDP,1,0.0,84,84.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,24,2,3.407,False,False,False,False,0,0.1486386151899502,0.889244158740735,0.0,0.355697663496294,MEDIUM
192.168.118.134,192.168.118.2,56616,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.134,192.168.118.2,46621,53,UDP,2,5.9e-05,168,84.0,5.9e-05,5.9e-05,5.9e-05,0.0,2852805.96,33961.98,84.0,24,2,3.407,False,False,False,False,0,0.1389226544184732,0.8642455471290321,0.0,0.3456982188516129,MEDIUM
192.168.118.2,192.168.118.134,53,59392,UDP,2,0.002816,194,97.0,0.002816,0.002816,0.002816,0.0,68892.98,710.24,97.0,15,2,3.19,False,False,False,False,0,0.1325064609835466,0.8477370482293494,0.0,0.3390948192917398,MEDIUM
192.168.118.2,192.168.118.134,53,46621,UDP,2,0.002671,212,106.0,0.002671,0.002671,0.002671,0.0,79370.92,748.78,106.0,24,2,3.407,False,False,False,False,0,0.1250637738468076,0.8285874397186852,0.0,0.3314349758874741,MEDIUM
192.168.118.134,216.58.196.99,49142,443,TCP,11,2.221382,2711,246.45,0.000132,1.816358,0.222138,0.533748,1220.41,4.95,246.45,0,0,0.0,False,False,False,False,0,0.1754944234211499,0.9583426179956376,0.0,0.383337047198255,MEDIUM
192.168.118.134,142.251.220.78,54198,443,TCP,2,0.063991,128,64.0,0.063991,0.063991,0.063991,0.0,2000.28,31.25,64.0,0,0,0.0,False,False,False,False,0,0.1368650033200954,0.8589513284870891,0.0,0.3435805313948357,MEDIUM
192.168.118.134,172.217.26.40,49750,443,TCP,10,2.212381,2666,266.6,0.0001,1.808896,0.24582,0.554672,1205.04,4.52,266.6,0,0,0.0,False,False,False,False,0,0.1751274897263612,0.957398518576237,0.0,0.3829594074304948,MEDIUM
192.168.118.134,216.58.196.99,49154,443,TCP,31,2.400521,4305,138.87,2.7e-05,1.481308,0.080017,0.265224,1793.36,12.91,138.87,0,0,0.0,False,False,False,False,0,0.170145612240927,0.9445804326159616,0.0,0.3778321730463847,MEDIUM
